State,District,Market,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Recommendable Price
Punjab,Patiala,Patran,Coriander(Leaves),Other,FAQ,6,7,6.2,9
Punjab,Patiala,Patran,Cucumbar(Kheera),Other,FAQ,10,22,14.3,15
Punjab,Patiala,Patran,Ginger(Dry),Other,FAQ,35,35,35,52.5
Punjab,Patiala,Patran,Green Chilli,Other,FAQ,25,40,25.3,37.5
Punjab,Patiala,Patran,Orange,Darjeeling,Medium,70,75,74.2,105
Punjab,Ropar (Rupnagar),Morinda,Cucumbar(Kheera),Cucumbar,FAQ,20,20,20,30
Punjab,Ropar (Rupnagar),Morinda,Kinnow,Kinnow,Medium,25,25,25,37.5
Punjab,Ropar (Rupnagar),Morinda,Tomato,Deshi,Non-FAQ,15,15,15,22.5
Punjab,Sangrur,Ahmedgarh,Methi(Leaves),Other,FAQ,7,7.5,7.5,10.5
Punjab,Sangrur,Dhuri,Green Chilli,Other,FAQ,21,24,22,31.5
Punjab,Sangrur,Dhuri,Kinnow,Kinnow,Medium,21,31,25,31.5
Punjab,Sangrur,Dhuri,Onion,Onion,FAQ,20,23,21,30
Punjab,Sangrur,Sunam,Green Chilli,Other,FAQ,20,45,30,30
Punjab,Sangrur,Sunam,Onion,Nasik,FAQ,17,25,20,25.5
Punjab,Sangrur,Sunam,Pomegranate,Other,Large,80,150,100,120
Punjab,Tarntaran,Patti,Ginger(Dry),Other,FAQ,40,50,45,60
Rajasthan,Baran,Anta,Wheat,Other,FAQ,27.61,28.51,28.06,41.415
Rajasthan,Baran,Atru,Corriander seed,Other,FAQ,50.5,72.7,61.6,75.75
Rajasthan,Baran,Baran,Garlic,Other,FAQ,50,80,74,75
Rajasthan,Baran,Baran,Methi Seeds,Other,FAQ,43.51,43.51,43.51,65.265
Rajasthan,Baran,Kawai Salpura (Atru),Corriander seed,Other,FAQ,59.5,59.5,59.5,89.25
Rajasthan,Baran,Nahargarh,Maize,Other,FAQ,21.95,22.9,22.42,32.925
Rajasthan,Baran,Nahargarh,Mustard,Other,FAQ,45.55,53,49.27,68.325
Rajasthan,Baran,Nahargarh,Wheat,Other,FAQ,28.55,29.3,28.92,42.825
Rajasthan,Chittorgarh,Nimbahera,Barley (Jau),Other,FAQ,24,24.65,24.32,36
Rajasthan,Chittorgarh,Nimbahera,Groundnut,Other,FAQ,42.61,47.55,45.08,63.915
Rajasthan,Churu,Churu,Onion,1st Sort,Non-FAQ,16,18,17,24
Rajasthan,Dungarpur,Dungarpur,Onion,1st Sort,FAQ,23.75,24.25,24,35.625
Rajasthan,Ganganagar,Sriganganagar (F&V),Bhindi(Ladies Finger),Other,FAQ,108,112,110,162
Rajasthan,Ganganagar,Sriganganagar (F&V),Cabbage,Other,FAQ,6,8,7,9
Rajasthan,Ganganagar,Sriganganagar (F&V),Capsicum,Other,FAQ,27,31,29,40.5
Rajasthan,Ganganagar,Sriganganagar (F&V),Cucumbar(Kheera),Other,FAQ,14,18,16,21
Rajasthan,Ganganagar,Sriganganagar (F&V),Garlic,Garlic,FAQ,78,82,80,117
Rajasthan,Ganganagar,Sriganganagar (F&V),Green Chilli,Green Chilly,FAQ,25,29,27,37.5
Rajasthan,Ganganagar,Sriganganagar (F&V),Orange,Other,Medium,63,67,65,94.5
Rajasthan,Ganganagar,Sriganganagar (F&V),Potato,Other,FAQ,12,16,14,18
Rajasthan,Ganganagar,Suratgarh,Onion,1st Sort,FAQ,14,16,15,21
Rajasthan,Jaipur Rural,Bassi,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,23.61,25.66,24.63,35.415
Rajasthan,Jaipur Rural,Bassi,Onion,Other,Non-FAQ,40,44,42,60
Rajasthan,Jhalawar,Bhawani Mandi,Bengal Gram(Gram)(Whole),Other,FAQ,45.75,50.41,48.08,68.625
Rajasthan,Jhalawar,Bhawani Mandi,Corriander seed,Other,FAQ,57.01,79.51,68.26,85.515
Rajasthan,Jhalawar,Bhawani Mandi,Orange,Darjeeling,Medium,22,38.68,30.34,33
Rajasthan,Jhalawar,Bhawani Mandi,Soyabean,Soyabeen,FAQ,38,42.01,40.01,57
Rajasthan,Jhalawar,Khanpur,Wheat,Other,FAQ,29.01,30.8,29.8,43.515
Rajasthan,Jodhpur,Jodhpur (F&V),Coconut,Coconut,FAQ,1,3,2,1.5
Rajasthan,Jodhpur,Jodhpur (F&V),Garlic,Other,FAQ,30,90,60,45
Rajasthan,Jodhpur,Jodhpur (F&V),Pineapple,Other,Medium,10,25,17,15
Rajasthan,Jodhpur,Jodhpur (Grain),Methi Seeds,Other,FAQ,45,48.5,46.8,67.5
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Bhindi(Ladies Finger),Other,FAQ,30,40,35,45
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cabbage,Other,FAQ,6,12,8,9
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Ginger(Green),Other,FAQ,35,43,40,52.5
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Mint(Pudina),Other,FAQ,40,45,42,60
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Raddish,Other,FAQ,3,5,4,4.5
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Sweet Potato,Other,FAQ,23,28,26,34.5
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Tomato,Other,FAQ,6,12,8,9
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Turmeric (raw),Other,FAQ,30,38,34,45
Rajasthan,Kota,Kota,"Sesamum(Sesame,Gingelly,Til)",Other,Non-FAQ,72,72,72,108
Rajasthan,Tonk,Malpura,Wheat,Other,FAQ,27.91,28,27.95,41.865
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Amaranthus,Amaranthus,Local,30,36,36,45
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Bhindi(Ladies Finger),Bhindi,Local,36,44,44,54
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Lemon,Lemon,Local,56,62,62,84
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion Green,Onion Green,Local,48,56,56,72
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Potato,(Red Nanital),Local,40,46,46,60
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Beetroot,Beetroot,Local,44,48,48,66
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,50,56,56,75
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Onion Green,Onion Green,Local,50,54,54,75
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Potato,(Red Nanital),Local,40,45,45,60
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,22,26,26,33
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,35,40,40,52.5
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Onion,Bellary,Local,35,40,40,52.5
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Potato,(Red Nanital),Local,30,40,40,45
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,38,42,42,57
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Tomato,Deshi,Local,18,22,22,27
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Grapes,Annabesahai,Local,100,110,110,150
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Maize,Deshi Red,Local,20,25,25,30
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Papaya,Papaya,Local,25,30,30,37.5
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Tomato,Deshi,Local,20,25,25,30
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Apple,American,Local,180,190,190,270
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Arhar (Tur/Red Gram)(Whole),Arhar (Whole),Local,60,70,70,90
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,50,60,60,75
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,15,20,20,22.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,55,60,60,82.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Coconut,Coconut,Local,70,75,75,105
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,50,60,60,75
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,25,30,30,37.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,100,120,120,150
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,60,70,70,90
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Onion,Bellary,Local,35,50,50,52.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,45,50,50,67.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,30,35,35,45
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Tomato,Deshi,Local,20,25,25,30
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Water Melon,Water Melon,Local,15,20,20,22.5
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,40,50,50,60
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Brinjal,Round,Local,40,50,50,60
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,45,50,50,67.5
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Onion,Bellary,Local,40,45,45,60
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Raddish,Raddish,Local,20,25,25,30
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,25,30,30,37.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,22,25,25,33
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,35,40,40,52.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,15,20,20,22.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,12,15,15,18
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,70,80,80,105
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,25,35,35,37.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,35,40,40,52.5
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,10,12,12,15
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,10,12,12,15
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,25,30,30,37.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,85,90,90,127.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Arhar (Tur/Red Gram)(Whole),Arhar (Whole),Local,75,80,80,112.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,50,60,60,75
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,30,40,40,45
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Brinjal,Round,Local,25,40,40,37.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Capsicum,Capsicum,Local,65,70,70,97.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Carrot,Pusakesar,Local,40,70,70,60
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,25,30,30,37.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,25,30,30,37.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,30,35,35,45
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,75,80,80,112.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,100,120,120,150
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Garlic,Average,Local,180,200,200,270
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Green Peas,Green Peas,Local,55,60,60,82.5
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Tomato,Deshi,Local,20,25,25,30
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Ashgourd,Gouard,Local,20,20,20,30
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Lemon,Lemon,Local,40,50,50,60
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Onion,Bellary,Local,40,45,45,60
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Raddish,Raddish,Local,40,40,40,60
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Onion,Bellary,Local,34,38,38,51
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,12,16,16,18
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,20,24,24,30
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,50,55,55,75
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,24,28,28,36
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Green Peas,Green Peas,Local,70,75,75,105
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,20,25,25,30
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,100,115,115,150
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,150,180,180,225
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,35,40,40,52.5
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Papaya,Papaya,Local,30,35,35,45
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,50,54,54,75
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,35,40,40,52.5
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,25,30,30,37.5
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Turnip,Turnip,Local,20,25,25,30
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,30,36,36,45
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,35,45,45,52.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Carrot,Pusakesar,Local,50,60,60,75
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Garlic,Average,Local,260,280,280,390
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,30,35,35,45
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Lemon,Lemon,Local,50,80,80,75
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,55,65,65,82.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,16,20,20,24
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,45,50,50,67.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Thondekai,Thondekai,Local,45,50,50,67.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,70,80,80,105
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,14,18,18,21
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,30,36,36,45
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,80,90,90,120
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Grapes,Annabesahai,Local,90,160,160,135
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,40,50,50,60
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,Local,25,30,30,37.5
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Mango,Safeda,Local,150,180,180,225
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Onion,Bellary,Local,34,38,38,51
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Pear(Marasebu),Pears,Local,150,165,165,225
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,12,16,16,18
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,40,44,44,60
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,40,44,44,60
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,25,30,30,37.5
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,25,30,30,37.5
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,50,55,55,75
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,25,35,35,37.5
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,40,44,44,60
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,34,36,36,51
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Brinjal,Round,Local,26,30,30,39
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Coconut,Coconut,Local,62,64,64,93
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,54,58,58,81
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Ashgourd,Gouard,Local,12,16,16,18
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Garlic,Average,Local,180,200,200,270
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Onion Green,Onion Green,Local,54,58,58,81
Tamil Nadu,Coimbatore,Udumalpet,Bottle gourd,Bottle Gourd,Local,15,20,20,22.5
Tamil Nadu,Coimbatore,Udumalpet,Brinjal,Round,Local,18,20,20,27
Tamil Nadu,Coimbatore,Udumalpet,Cowpea(Veg),Cowpea (Veg),Local,22,25,25,33
Tamil Nadu,Coimbatore,Udumalpet,Indian Beans (Seam),Indian Beans (Seam),Local,40,42,42,60
Tamil Nadu,Coimbatore,Udumalpet,Lemon,Lemon,Local,50,60,60,75
Tamil Nadu,Coimbatore,Udumalpet,Mango (Raw-Ripe),Mango - Raw-Ripe,Local,40,60,60,60
Tamil Nadu,Coimbatore,Udumalpet,Onion Green,Onion Green,Local,50,65,65,75
Tamil Nadu,Coimbatore,Udumalpet,Pumpkin,Pumpkin,Local,14,16,16,21
Tamil Nadu,Coimbatore,Udumalpet,Snakeguard,Snakeguard,Local,34,36,36,51
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,70,75,75,105
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Beetroot,Beetroot,Local,50,60,60,75
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,35,38,38,52.5
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,20,25,25,30
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,40,46,46,60
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Tomato,Deshi,Local,17,22,22,25.5
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Banana,Besrai,Local,30,40,40,45
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,40,40,40,60
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,40,40,40,60
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Ashgourd,Gouard,Local,25,25,25,37.5
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Beetroot,Beetroot,Local,30,30,30,45
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,30,30,30,45
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,40,40,40,60
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,60,60,60,90
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,40,40,40,60
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Lemon,Lemon,Local,50,60,60,75
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,40,40,40,60
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Onion Green,Onion Green,Local,70,70,70,105
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Potato,(Red Nanital),Local,45,45,45,67.5
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,40,40,40,60
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Tomato,Deshi,Local,22,22,22,33
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Beans,Beans (Whole),Local,60,60,60,90
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,50,60,60,75
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,40,50,50,60
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Onion Green,Onion Green,Local,60,60,60,90
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,25,30,30,37.5
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Raddish,Raddish,Local,25,30,30,37.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,20,25,25,30
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,50,50,50,75
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,25,25,25,37.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,25,25,25,37.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,45,45,45,67.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Raddish,Raddish,Local,25,25,25,37.5
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Tomato,Deshi,Local,20,25,25,30
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Ashgourd,Gouard,Local,14,16,16,21
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Beans,Beans (Whole),Local,56,60,60,84
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,10,12,12,15
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,38,40,40,57
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,28,30,30,42
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,32,34,34,48
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,55,58,58,82.5
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Papaya,Papaya,Local,28,30,30,42
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,16,18,18,24
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,27,30,30,40.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Arhar (Tur/Red Gram)(Whole),Arhar (Whole),Local,52,55,55,78
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,32,34,34,48
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,45,50,50,67.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Papaya,Papaya,Local,25,28,28,37.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,33,36,36,49.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,100,108,108,150
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Banana,Besrai,Local,35,40,40,52.5
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,45,50,50,67.5
